id	title	link	price	description	condition	image_link
786	Davidoff Champion Energy  1.7 oz Cologne by  Davidoff for Men	http://pricetack.com/item/davidoff-champion-energy-17-oz-cologne-by-davidoff-786	26.95 USD	"<p>Davidoff Champion Energy Cologne by Davidoff. Celebrate your masculinity and freshness with Davidoff Champion Energy from Davidoff which was launched in 2011. This new fragrance succeeds previous year's edition champion in a white cylindrical body in the same falcon. The fragrance opens with energetic and luminous notes of bergamot and grapefruit. The powerful opening gets tamed by galbanum and fresh, cold spices, while the base leaves a trail of cedar and oak moss balances the overall effect. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.93bb0ba29df63c14.3231383030312e6a7067.jpg
252	Purple Metallic Look Studded Handles Pleaded Handbag	http://pricetack.com/item/purple-metallic-look-studded-handles-pleaded-handb-252	24.00 USD	"<p>Purple Metallic Look Studded Handles Pleaded Handbag. Removable shoulder strap. 6 interior pockets. 2 handles. Zipper closure. 18"" x 10"" x 5"".</p>"	used	http://pricetack.com/static/uploads/item.image.80307e5ac14372da.31313648422d43472d38383333362e6a7067.jpg
606	Forever 2.5 oz EDP Perfume by Alfred Sung for Women	http://pricetack.com/item/forever-25-oz-edp-perfume-by-alfred-sung-for-women-606	30.95 USD	"<p>Forever Perfume by Alfred Sung. Launched by the design house of Alfred Sung in 1995, Forever is classified as a refreshing, flowery fragrance. This feminine scent possesses a blend of crisp, white flowers, with a touch of the orient. It is recommended for daytime wear. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.933188c9853e81b5.343137572e6a7067.jpg
520	Car 12-24 USB Adapter	http://pricetack.com/item/car-12-24-usb-adapter-520	8.99 USD	"<p>Car 12-24V USB adapter Car 12-USB adapter, converting car 12-24V to 5v, providing 500mA max current, suitable for USB chargers and Joye510 USB passthrough only.</p>"	used	http://pricetack.com/static/uploads/item.image.a51b6abd93651946.6361726c2e6a7067.jpg
137	Small Leopard Velvet Skirt	http://pricetack.com/item/small-leopard-velvet-skirt-137	60.00 USD	"<p>Stretchy Burnt-out Velvet Skirt - Leopard Print with Lacy Tie. As Shown. Size: Small</p>"	used	http://pricetack.com/static/uploads/item.image.bbfbd49db1ac353e.31303935534b2d57584338.jpg
216	Stretchy Dolphin Rhinestone Ring	http://pricetack.com/item/stretchy-dolphin-rhinestone-ring-216	25.00 USD	"<p>Stretchy Dolphin Rhinestone Ring. (color as shown). Adjustable.</p>"	used	http://pricetack.com/static/uploads/item.image.b3b541aacec39df2.3432334a2d5752313035382e6a7067.jpg
783	Davidoff Adventure  3.4 oz Cologne by  Davidoff for Men	http://pricetack.com/item/davidoff-adventure-34-oz-cologne-by-davidoff-for-m-783	66.95 USD	"<p>Introduced in 2008 by Davidoff, Davidoff Adventure is a classic, casual scent that is both masculine and exciting. The cologne combines the woodsy base notes of cedar, black sesame and white musk with the light top notes of mandarin, lemon and pimento. Davidoff is a go-to fragrance for everyday office wear or for days on the golf course. Spray the cologne on your pulse points for a scent that lasts all day.</p>"	used	http://pricetack.com/static/uploads/item.image.8c942da9bedc102c.3136313033372e6a7067.jpg
603	Alfred Sung 1 oz EDT Perfume by Alfred Sung for Women	http://pricetack.com/item/alfred-sung-1-oz-edt-perfume-by-alfred-sung-for-wo-603	24.95 USD	"<p>Alfred Sung Perfume by Alfred Sung. Created by the design house of Alfred Sung in 1986, Sung is classified as a refreshing, floral fragrance. This feminine scent possesses a blend of citrus, green florals, and musky, woody notes. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.86593862ce1a350b.363331572e6a7067.jpg
763	Cool Water 3.4 oz EDT Perfume by  Davidoff for Women	http://pricetack.com/item/cool-water-34-oz-edt-perfume-by-davidoff-for-women-763	33.95 USD	"<p>Cool Water by Davidoff has been a classic scent for women since 1996. This refreshing fragrance perfectly blends the fresh, outdoorsy scents of citrus, pineapple and woody notes with the invigorating smell of ocean air. Spritz this cool, distinctive perfume on your skin in the morning and instantly take advantage of the energy to perform perfectly during the day.</p>"	used	http://pricetack.com/static/uploads/item.image.9f0044c08aa65dd0.3131373431342e6a7067.jpg
795	Just Me Paris Hilton 1.7 oz EDP Perfume by  Paris Hilton for Women	http://pricetack.com/item/just-me-paris-hilton-17-oz-edp-perfume-by-paris-hi-795	20.95 USD	"<p>Just Me Paris Hilton by Paris Hilton is a lovely fragrance for women. Introduced in 2005, this unique, yet delicate fragrance, is ideal for daytime use, so you can wear it to the office or while you spend the day shopping with friends. It features a variety of notes that come together to make a wonderful signature scent. These notes include vanilla, musk, raspberry, white rose, bergamot, peppercorn, freesia, lily, iris, sandalwood and other woods.</p>"	used	http://pricetack.com/static/uploads/item.image.805a5392d135b7bf.3630383036572e6a7067.jpg
265	Black Viscose Bag Embroidered	http://pricetack.com/item/black-viscose-bag-embroidered-265	48.00 USD	"<p>Black Viscose Bag Embroidered. As Shown.</p>"	used	http://pricetack.com/static/uploads/item.image.94b06dddcf18123e.3131353348422d57323738392e6a7067.jpg
758	LADIES WATCH W/ GOLD JEWEL BAND 	http://pricetack.com/item/ladies-watch-w-gold-jewel-band-758	36.95 USD	"<p>Features Japan quartz movement, gold-tone band with mother-of-pearl inlays, white face surrounded by faux diamonds, and velveteen pouch. Limited 1 year warranty. Not intended for children under 13 years of age.</p>"	used	http://pricetack.com/static/uploads/item.image.b0689a981a3c6e10.5f646174615f696d616765735f63616368655f365f616363396134373666333131346336336531353131393863366534306234333465393334626231346237633166636438623466626464343736653262326139655f3830305f3830307e3234307e3234302e6a7067.jpg
605	Alfred Sung 3.4 oz EDT Perfume by Alfred Sung for Women	http://pricetack.com/item/alfred-sung-34-oz-edt-perfume-by-alfred-sung-for-w-605	35.95 USD	"<p>Alfred Sung Perfume by Alfred Sung. Created by the design house of Alfred Sung in 1986, Sung is classified as a refreshing, floral fragrance. This feminine scent possesses a blend of citrus, green florals, and musky, woody notes. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.86593862ce1a350b.363331572e6a7067.jpg
666	Fancy 1.7 oz EDP Perfume by Jessica Simpson for Women	http://pricetack.com/item/fancy-17-oz-edp-perfume-by-jessica-simpson-for-wom-666	23.95 USD	"<p>Fancy by Jessica Simpson offers a spectrum of scents that live up to this perfume's name. Introduced in 2008. Notes of pear, gardenia and jasmine are mixed with notes of amber crystals, apricot nectar and caramel, creating a lovely scent. Further hints of vanilla creme, sandalwood, red fruits and toasted almonds complete the fragrance. Each of these elements blend together into a perfume that is complex yet accessible for all women.</p>"	used	http://pricetack.com/static/uploads/item.image.809cc43242abf176.3634303733572e6a7067.jpg
657	Cotton Handbag - Pebble Flintstones Prints	http://pricetack.com/item/cotton-handbag-pebble-flintstones-prints-657	18.45 USD	"<p>* Cotton Handbag</p><p>* 15""W x 10""H</p><p>* 9"" Drop Double Handles</p><p>* Pebble Flintstones Prints</p><p>* Green button Closure</p>"	used	http://pricetack.com/static/uploads/item.image.bef8726a284fe37b.494d475f32303132313030365f3132313434345f6c617267652e6a7067.jpg
182	Sexy Indian Girl Costume w/ Necklace and Axe	http://pricetack.com/item/sexy-indian-girl-costume-w-necklace-and-axe-182	45.00 USD	"<p>Sexy Indian Girl Costume--Great for Halloween or a costume party. 3 Piece Indian Girl Costume. Necklace and dress and axe included.</p><p>Size: Medium/ Large   One size that fits most.</p>"	used	http://pricetack.com/static/uploads/item.image.92e723aa412e8120.31324c532d5337303036302e6a7067.jpg
859	Camo-Peace Tote Bag	http://pricetack.com/item/camo-peace-tote-bag-859	18.95 USD	"<p>* Handmade * 14"" H x 15"" W * Camo - Peace cotton print outside * Solid brown cotton inside * 2 - 26"" handles * I added criss crossed stitches on each handles * Medium interfacing was added for extra body durability * I use velcro fasteners for bag closure.</p><p>** THIS IS NOT A LICENSED PRODUCT. ** THE HANDLES AND INSIDE LINING MAY VARY FROM BAG TO BAG.</p>"	used	http://pricetack.com/static/uploads/item.image.86afceeeda357582.63616d6f706561636531622e6a7067.jpg
5	Ruff Ruff Couture Gelato Hoodie XS	http://pricetack.com/item/ruff-ruff-couture-gelato-hoodie-xs-5	20.00 USD	"<p>&lt;br&gt;</p>"	used	http://pricetack.com/static/uploads/item.image.ae154a3c533b3f1f.70686f746f2d32352e4a5047.JPG
841	Paul Frank Baby Girl's Swimsuit 12 Months	http://pricetack.com/item/paul-frank-baby-girls-swimsuit-12-months-841	11.99 USD	"<p>Paul Frank one-piece swimsuit with criss-cross back straps.  Contrasting trim.  Fully lined.</p><p>100% Polyester (Shell/Lining)</p><p>Returns are accepted within 7 days of receipt of merchandise (the buyer pays return shipping costs). The item will be refunded if merchandise is in the same condition as brand new, having no signs of being worn, and all tags attached. Please contact by email within 48 hours of receipt of merchandise notifying of your intent to return merchandise.</p>"	used	http://pricetack.com/static/uploads/item.image.85691e151d2ef71b.5061756c204672616e6b205377696d737569742028706b2d31303031292e6a7067.jpg
231	Loop Peace Sign Hoop Earring	http://pricetack.com/item/loop-peace-sign-hoop-earring-231	12.00 USD	"<p>2 in. Loop Peace Sign Hoop Earring. (Color as shown).</p>"	used	http://pricetack.com/static/uploads/item.image.92359800a1697f7e.313634324a2d573436342e6a7067.jpg
614	Believe 1.7 oz EDP Perfume by Britney Spears for Women	http://pricetack.com/item/believe-17-oz-edp-perfume-by-britney-spears-for-wo-614	29.95 USD	"<p>Believe Perfume by Britney Spears. Introduced in 2007. Believe by Britney Spears the latest to her collection is sensual and feminine. It's a youthful and playful fragrance with top notes of exotic guava and golden tangerine,middle notes of honeysuckle and hints of linden blossom and base notes of patchouli wrapped in amber and pink pralines. Recommended for day and evening wear. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.a3cf43b7b1abbb14.3632363033572e6a7067.jpg
194	Rhinestone Butterfly Brooch	http://pricetack.com/item/rhinestone-butterfly-brooch-194	25.00 USD	"<p>Rhinestone Butterfly Brooch. As shown. One Size Fits Most.</p>"	used	http://pricetack.com/static/uploads/item.image.aa935b9bff2cdb99.313630334a2d573634392e6a7067.jpg
21	Olympic Club golf shirt M	http://pricetack.com/item/olympic-club-golf-shirt-m-21	13.00 USD	"<div>Gold mercerized 100% cotton golf polo shirt by Axis</div><div>""The Olympic Club"" logo front left - no other logos</div><div>3 buttons - short sleeves hemmed</div><div>Size: Medium (22 inch chest - 25 inch length - split tail)</div><div>Preowned - good condition</div>"	used	http://pricetack.com/static/uploads/item.image.944f3e745f30eebc.494d475f323130312e4a5047.JPG
191	Rhinestone Clover Flower Ponytail	http://pricetack.com/item/rhinestone-clover-flower-ponytail-191	20.00 USD	"<p>Rhinestone Clover Flower Ponytail. Color As shown. One Size Fits Most.</p>"	used	http://pricetack.com/static/uploads/item.image.98da4b352cbf0b3f.313630374a2d573835342e6a7067.jpg
503	XL Mega Carry Case EGO	http://pricetack.com/item/xl-mega-carry-case-ego-503	12.99 USD	"<p>A new XL Mega Carry Case EGO-Light blue</p>"	used	http://pricetack.com/static/uploads/item.image.9ffe4885c925eca4.663762646639643937363562306236372e6a7067.jpg
218	Multi Floral Wave Rhinestone Stretchy Ring	http://pricetack.com/item/multi-floral-wave-rhinestone-stretchy-ring-218	25.00 USD	"<p>Multi Floral Wave Rhinestone Stretchy Ring. Adjustable. Multi colored.</p>"	used	http://pricetack.com/static/uploads/item.image.99ba03e3813ec493.3434354a2d5752313035322e6a7067.jpg
256	Gold Metallic-Look 2-Pocket Acrylic Stones Studded Handbag w/Handles and Removable Shoulder Strap	http://pricetack.com/item/gold-metallic-look-2-pocket-acrylic-stones-studded-256	28.00 USD	"<p>Gold Metallic-Look 2-Pocket Acrylic Stones Studded Handbag w/Handles and Removable Shoulder Strap. Shoulder strap is adjustable. Dual zipper closing. 10"" x 5.5""x 4"".</p>"	used	http://pricetack.com/static/uploads/item.image.907f8054596e19db.353148422d4842473930333232472e6a7067.jpg
183	Sexy "Ice Cream Girl" Costume w/ Hat	http://pricetack.com/item/sexy-ice-cream-girl-costume-w-hat-183	70.00 USD	"<p>2 Piece ""Ice Cream Girl"" Costume--Great for Halloween or a costume party. Includes: halter neck dress - matching hat. (color as shown). 100% polyester.</p><p>Size: Medium/Large</p>"	used	http://pricetack.com/static/uploads/item.image.90ccba8c2f0f8280.3435374c2d4d4c37303134382e6a7067.jpg
222	Black Stretchy Rhinestone Butterfly Ring	http://pricetack.com/item/black-stretchy-rhinestone-butterfly-ring-222	30.00 USD	"<p>Hermatite(or Black) Stretchy Rhinestone Butterfly Ring. One Size Fits Most.</p>"	used	http://pricetack.com/static/uploads/item.image.96a28dbc67a39196.3233324a2d5752313035305f322e4a5047.JPG
225	Pink Butterfly Belly Button Ring Non-Piercing	http://pricetack.com/item/pink-butterfly-belly-button-ring-non-piercing-225	15.00 USD	"<p>Pink Butterfly Belly Button Ring Non-Piercing - acrylic stone butterfly. One size fits most.</p>"	used	http://pricetack.com/static/uploads/item.image.8c1315c6131c9cb8.313133344a2d452e4a5047.JPG
873	Rainbow Lounger Pool Float	http://pricetack.com/item/rainbow-lounger-pool-float-873	0.01 USD	"<p>Lay on the Rainbow Lounger, relax in the sun with this sleek and colorful inflatable fliat is made of heavy gauge vinyl. It measures a full 56"" long by 35"" wide and has a weight capacity of 200 lbs.</p>"	used	http://pricetack.com/static/uploads/item.image.ac27a5d7635b66ed.4e543133382d736d616c6c2e6a7067.jpg
711	COBRA CX110 16-MILE FRS/GMRS 2-WAY RADIO 	http://pricetack.com/item/cobra-cx110-16-mile-frsgmrs-2-way-radio-711	39.95 USD	"<p>COBRA CX110 16-MILE FRS/GMRS 2-WAY RADIO 16-MILE RANGE; 22 CHANNELS; LCD DISPLAY; COMBINATION SPEAKER/MICROPHONE JACK &amp; WALL CHARGER JACK; CALL ALERT; ROGER BEEP; ROHS COMPLIANT; PVCC CLAMSHELL; 6 AAA BATTERIES;;</p>"	used	http://pricetack.com/static/uploads/item.image.8507c01ad749544b.5f646174615f696d616765735f63616368655f3130395f663332343030343162613333633764383837653866373738366163353332616536623063326531373433323962653662653661646335656364316331316632615f313030305f313030307e3234307e3234302e6a7067.jpg
551	Genuine Leather Motorcycle Jacket (Size4: XL)	http://pricetack.com/item/genuine-leather-motorcycle-jacket-size4-xl-551	63.95 USD	"<p>Diamond Plate Ladies Rock Design Genuine Buffalo Leather Motorcycle Jacket. This jacket consists of hundreds of individual pieces of hand selected buffalo leather that are stitched together to create a contouring fit. This stitching process takes several hours of additional production time but the end result is a jacket that is well worth it! Features multiple patches, zippered front, Nehru collar, and leather laces on sleeves and waist for an adjustable fit. Embroidered patches are included and already sewn in place! Size X-Large.</p>"	used	http://pricetack.com/static/uploads/item.image.861b8620faa4015d.323137372d322e6a7067.jpg
562	Ladies Rose Design Leather Vest (Size XXL)	http://pricetack.com/item/ladies-rose-design-leather-vest-size-xxl-562	28.95 USD	"<p>Ladies Genuine Leather Vest with Rose Design. Features button closure with silver tone hardware, two front pockets and embroidered roses on the left and right front and the back. Size XX-Large.</p>"	used	http://pricetack.com/static/uploads/item.image.ac5987e6ee5df376.313632372d322e6a7067.jpg
